high,3,"true","false",1,1,1,0.0977386369361967
high,3,"true","true",1,1,1,0.03990252653813455
high,3,"true","false",1,1,2,0.11198874930706128
high,3,"true","true",1,1,2,0.012235658261685874
high,3,"true","false",1,2,1,0.11198874930706128
high,3,"true","true",1,2,1,0.012235658261685874
high,3,"true","false",1,2,2,0.11598866295193533
high,3,"true","true",1,2,2,0.005790957385498977
high,3,"true","false",2,1,1,0.11198874930706128
high,3,"true","true",2,1,1,0.012235658261685874
high,3,"true","false",2,1,2,0.11598866295193533
high,3,"true","true",2,1,2,0.005790957385498977
high,3,"true","false",2,2,1,0.11598866295193533
high,3,"true","true",2,2,1,0.005790957385498977
high,3,"true","false",2,2,2,0.11499493425399065
high,3,"true","true",2,2,2,0.009351818553134038
mid,3,"true","false",1,1,1,0.08166153008886051
mid,3,"true","true",1,1,1,0.06728253855153547
mid,3,"true","false",1,1,2,0.11011801116672729
mid,3,"true","true",1,1,2,0.01108229284713864
mid,3,"true","false",1,2,1,0.11011801116672729
mid,3,"true","true",1,2,1,0.01108229284713864
mid,3,"true","false",1,2,2,0.11363305440033532
mid,3,"true","true",1,2,2,0.006284436026136098
mid,3,"true","false",2,1,1,0.11011801116672729
mid,3,"true","true",2,1,1,0.01108229284713864
mid,3,"true","false",2,1,2,0.11363305440033532
mid,3,"true","true",2,1,2,0.006284436026136098
mid,3,"true","false",2,2,1,0.11363305440033532
mid,3,"true","true",2,2,1,0.006284436026136098
mid,3,"true","false",2,2,2,0.11018306900978232
mid,3,"true","true",2,2,2,0.017519479028809827
low,3,"true","false",1,1,1,0.07685599148213859
low,3,"true","true",1,1,1,0.06330323214481016
low,3,"true","false",1,1,2,0.09027238407245353
low,3,"true","true",1,1,2,0.03674892307802686
low,3,"true","false",1,2,1,0.09027238407245353
low,3,"true","true",1,2,1,0.03674892307802686
low,3,"true","false",1,2,2,0.10264887656133859
low,3,"true","true",1,2,2,0.014067257687552046
low,3,"true","false",2,1,1,0.09027238407245353
low,3,"true","true",2,1,1,0.03674892307802686
low,3,"true","false",2,1,2,0.10264887656133859
low,3,"true","true",2,1,2,0.014067257687552046
low,3,"true","false",2,2,1,0.10264887656133859
low,3,"true","true",2,2,1,0.014067257687552046
low,3,"true","false",2,2,2,0.09430608629537049
low,3,"true","true",2,2,2,0.03432236587956752
no,3,"true","false",1,1,1,0.06652239646636823
no,3,"true","true",1,1,1,0.06652239646636823
no,3,"true","false",1,1,2,0.07055405685826933
no,3,"true","true",1,1,2,0.05869623217620727
no,3,"true","false",1,2,1,0.07055405685826933
no,3,"true","true",1,2,1,0.05869623217620727
no,3,"true","false",1,2,2,0.0818931017104912
no,3,"true","true",1,2,2,0.0379079832804672
no,3,"true","false",2,1,1,0.07055405685826933
no,3,"true","true",2,1,1,0.05869623217620727
no,3,"true","false",2,1,2,0.0818931017104912
no,3,"true","true",2,1,2,0.0379079832804672
no,3,"true","false",2,2,1,0.0818931017104912
no,3,"true","true",2,2,1,0.0379079832804672
no,3,"true","false",2,2,2,0.0818931017104912
no,3,"true","true",2,2,2,0.0379079832804672
high,3,"false","false",1,1,1,0.0895905331999637
high,3,"false","true",1,1,1,0.03657600249644208
high,3,"false","false",1,1,2,0.09834934399763332
high,3,"false","true",1,1,2,0.02559457988488156
high,3,"false","false",1,2,1,0.09834934399763332
high,3,"false","true",1,2,1,0.02559457988488156
high,3,"false","false",1,2,2,0.09661782887322844
high,3,"false","true",1,2,2,0.03272259194366398
high,3,"false","false",2,1,1,0.09834934399763332
high,3,"false","true",2,1,1,0.02559457988488156
high,3,"false","false",2,1,2,0.09661782887322844
high,3,"false","true",2,1,2,0.03272259194366398
high,3,"false","false",2,2,1,0.09661782887322844
high,3,"false","true",2,2,1,0.03272259194366398
high,3,"false","false",2,2,2,0.10540823770475935
high,3,"false","true",2,2,2,0.008572192500612894
mid,3,"false","false",1,1,1,0.07573566803124557
mid,3,"false","true",1,1,1,0.06240010441261224
mid,3,"false","false",1,1,2,0.0994724664683678
mid,3,"false","true",1,1,2,0.019549815212232542
mid,3,"false","false",1,2,1,0.0994724664683678
mid,3,"false","true",1,2,1,0.019549815212232542
mid,3,"false","false",1,2,2,0.09490057234743056
mid,3,"false","true",1,2,2,0.03388666615457308
mid,3,"false","false",2,1,1,0.0994724664683678
mid,3,"false","true",2,1,1,0.019549815212232542
mid,3,"false","false",2,1,2,0.09490057234743056
mid,3,"false","true",2,1,2,0.03388666615457308
mid,3,"false","false",2,2,1,0.09490057234743056
mid,3,"false","true",2,2,1,0.03388666615457308
mid,3,"false","false",2,2,2,0.10218750895443987
mid,3,"false","true",2,2,2,0.01624815805389012
low,3,"false","false",1,1,1,0.0731273944285045
low,3,"false","true",1,1,1,0.06023213462451458
low,3,"false","false",1,1,2,0.08484206115999504
low,3,"false","true",1,1,2,0.03835251380121664
low,3,"false","false",1,2,1,0.08484206115999504
low,3,"false","true",1,2,1,0.03835251380121664
low,3,"false","false",1,2,2,0.08913122138631659
low,3,"false","true",1,2,2,0.03575830654485508
low,3,"false","false",2,1,1,0.08484206115999504
low,3,"false","true",2,1,1,0.03835251380121664
low,3,"false","false",2,1,2,0.08913122138631659
low,3,"false","true",2,1,2,0.03575830654485508
low,3,"false","false",2,2,1,0.08913122138631659
low,3,"false","true",2,2,1,0.03575830654485508
low,3,"false","false",2,2,2,0.08973091409708585
low,3,"false","true",2,2,2,0.032657248172745026
no,3,"false","false",1,1,1,0.06412730364079663
no,3,"false","true",1,1,1,0.06412730364079663
no,3,"false","false",1,1,2,0.06712390661466563
no,3,"false","true",1,1,2,0.059341683966110316
no,3,"false","false",1,2,1,0.06712390661466563
no,3,"false","true",1,2,1,0.059341683966110316
no,3,"false","false",1,2,2,0.07122961812825324
no,3,"false","true",1,2,2,0.05439067890560765
no,3,"false","false",2,1,1,0.06712390661466563
no,3,"false","true",2,1,1,0.059341683966110316
no,3,"false","false",2,1,2,0.07122961812825324
no,3,"false","true",2,1,2,0.05439067890560765
no,3,"false","false",2,2,1,0.07122961812825324
no,3,"false","true",2,2,1,0.05439067890560765
no,3,"false","false",2,2,2,0.07894459728507161
no,3,"false","true",2,2,2,0.03654313258942455
