high,3,"true","false",3,3,3,0.1226933722707193
high,3,"true","true",3,3,3,1.8016845689162586e-7
high,3,"true","false",3,3,4,0.12269337218418942
high,3,"true","true",3,3,4,0.000005939777087998673
high,3,"true","false",3,4,3,0.12269337218418942
high,3,"true","true",3,4,3,0.000005939777087998673
high,3,"true","false",3,4,4,0.122693369888287
high,3,"true","true",3,4,4,0.00015870506553822744
high,3,"true","false",4,3,3,0.12269337218418942
high,3,"true","true",4,3,3,0.000005939777087998673
high,3,"true","false",4,3,4,0.122693369888287
high,3,"true","true",4,3,4,0.00015870506553822744
high,3,"true","false",4,4,3,0.122693369888287
high,3,"true","true",4,4,3,0.00015870506553822744
high,3,"true","false",4,4,4,0.12269306446286424
high,3,"true","true",4,4,4,0.017959222352651634
mid,3,"true","false",3,3,3,0.11823886239045062
mid,3,"true","true",3,3,3,7.90255214844214e-8
mid,3,"true","false",3,3,4,0.11823886232836334
mid,3,"true","true",3,3,4,0.000004211714892582728
mid,3,"true","false",3,4,3,0.11823886232836334
mid,3,"true","true",3,4,3,0.000004211714892582728
mid,3,"true","false",3,4,4,0.11823885993102427
mid,3,"true","true",3,4,4,0.0001637098926953619
mid,3,"true","false",4,3,3,0.11823886232836334
mid,3,"true","true",4,3,3,0.000004211714892582728
mid,3,"true","false",4,3,4,0.11823885993102427
mid,3,"true","true",4,3,4,0.0001637098926953619
mid,3,"true","false",4,4,3,0.11823885993102427
mid,3,"true","true",4,4,3,0.0001637098926953619
mid,3,"true","false",4,4,4,0.11823749985639902
mid,3,"true","true",4,4,4,0.05358662712670215
low,3,"true","false",3,3,3,0.1010033691451378
low,3,"true","true",3,3,3,4.172807506552929e-12
low,3,"true","false",3,3,4,0.10100336913581173
low,3,"true","true",3,3,4,6.207814775424798e-7
low,3,"true","false",3,4,3,0.10100336913581173
low,3,"true","true",3,4,3,6.207814775424798e-7
low,3,"true","false",3,4,4,0.10100336696030299
low,3,"true","true",3,4,4,0.000145315302950034
low,3,"true","false",4,3,3,0.10100336913581173
low,3,"true","true",4,3,3,6.207814775424798e-7
low,3,"true","false",4,3,4,0.10100336696030299
low,3,"true","true",4,3,4,0.000145315302950034
low,3,"true","false",4,4,3,0.10100336696030299
low,3,"true","true",4,4,3,0.000145315302950034
low,3,"true","false",4,4,4,0.10088944875568734
low,3,"true","true",4,4,4,0.19164916555337513
no,3,"true","false",3,3,3,0.09676012754005021
no,3,"true","true",3,3,3,0.09620082044444303
no,3,"true","false",3,3,4,0.09694647733082623
no,3,"true","true",3,3,4,0.005399873341009329
no,3,"true","false",3,4,3,0.09694647733082623
no,3,"true","true",3,4,3,0.005399873341009329
no,3,"true","false",3,4,4,0.09694647733082623
no,3,"true","true",3,4,4,0.005399873341009329
no,3,"true","false",4,3,3,0.09694647733082623
no,3,"true","true",4,3,3,0.005399873341009329
no,3,"true","false",4,3,4,0.09694647733082623
no,3,"true","true",4,3,4,0.005399873341009329
no,3,"true","false",4,4,3,0.09694647733082623
no,3,"true","true",4,4,3,0.005399873341009329
no,3,"true","false",4,4,4,0.09676012754005021
no,3,"true","true",4,4,4,0.09620082044444303
high,3,"false","false",3,3,3,0.07570064867788519
high,3,"false","true",3,3,3,1.1116223154985022e-7
high,3,"false","false",3,3,4,0.07570052826785541
high,3,"false","true",3,3,4,0.007551860768932821
high,3,"false","false",3,4,3,0.07570052826785541
high,3,"false","true",3,4,3,0.007551860768932821
high,3,"false","false",3,4,4,0.07569743043052245
high,3,"false","true",3,4,4,0.12022288429749871
high,3,"false","false",4,3,3,0.07570052826785541
high,3,"false","true",4,3,3,0.007551860768932821
high,3,"false","false",4,3,4,0.07569743043052245
high,3,"false","true",4,3,4,0.12022288429749871
high,3,"false","false",4,4,3,0.07569743043052245
high,3,"false","true",4,4,3,0.12022288429749871
high,3,"false","false",4,4,4,0.07570045876335382
high,3,"false","true",4,4,4,0.011080670102100974
mid,3,"false","false",3,3,3,0.07482694046516028
mid,3,"false","true",3,3,3,5.001095132170875e-8
mid,3,"false","false",3,3,4,0.07482685289214261
mid,3,"false","true",3,3,4,0.005573407889098464
mid,3,"false","false",3,4,3,0.07482685289214261
mid,3,"false","true",3,4,3,0.005573407889098464
mid,3,"false","false",3,4,4,0.07482353510909828
mid,3,"false","true",3,4,4,0.11692116132751666
mid,3,"false","false",4,3,3,0.07482685289214261
mid,3,"false","true",4,3,3,0.005573407889098464
mid,3,"false","false",4,3,4,0.07482353510909828
mid,3,"false","true",4,3,4,0.11692116132751666
mid,3,"false","false",4,4,3,0.07482353510909828
mid,3,"false","true",4,4,3,0.11692116132751666
mid,3,"false","false",4,4,4,0.07482607819151946
mid,3,"false","true",4,4,4,0.033912059678800864
low,3,"false","false",3,3,3,0.07332671180418271
low,3,"false","true",3,3,3,3.0293866040018767e-12
low,3,"false","false",3,3,4,0.07332669699685176
low,3,"false","true",3,3,4,0.0009725911256608366
low,3,"false","false",3,4,3,0.07332669699685176
low,3,"false","true",3,4,3,0.0009725911256608366
low,3,"false","false",3,4,4,0.07332324325232381
low,3,"false","true",3,4,4,0.09047589429110345
low,3,"false","false",4,3,3,0.07332669699685176
low,3,"false","true",4,3,3,0.0009725911256608366
low,3,"false","false",4,3,4,0.07332324325232381
low,3,"false","true",4,3,4,0.09047589429110345
low,3,"false","false",4,4,3,0.07332324325232381
low,3,"false","true",4,4,3,0.09047589429110345
low,3,"false","false",4,4,4,0.07324400755741793
low,3,"false","true",4,4,4,0.13913400363755032
no,3,"false","false",3,3,3,0.06268115942028983
no,3,"false","true",3,3,3,0.06231884057971014
no,3,"false","false",3,3,4,0.06268115942028983
no,3,"false","true",3,3,4,0.06231884057971014
no,3,"false","false",3,4,3,0.06268115942028983
no,3,"false","true",3,4,3,0.06231884057971014
no,3,"false","false",3,4,4,0.06268115942028983
no,3,"false","true",3,4,4,0.06231884057971014
no,3,"false","false",4,3,3,0.06268115942028983
no,3,"false","true",4,3,3,0.06231884057971014
no,3,"false","false",4,3,4,0.06268115942028983
no,3,"false","true",4,3,4,0.06231884057971014
no,3,"false","false",4,4,3,0.06268115942028983
no,3,"false","true",4,4,3,0.06231884057971014
no,3,"false","false",4,4,4,0.06268115942028983
no,3,"false","true",4,4,4,0.06231884057971014
